ID,PID,description,name,generation,imageURL,shinyImageURL,weight,type1,type2,height,maxCP,attack,defense,stamina,fleeRate,captureRate,rarity,buddyDistance,pokedexEntry,candyEvolve,legendary,weatherBoost,
"361","362"," <p> <strong>Pokemon GO Glalie</strong> is a <span class=""type ice"">ice</span> type with <strong>1945 MAX CP</strong>.<br> Glalie best moveset is <strong>Ice Shard and Avalanche</strong>.<br> Glalie is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a> type moves.<br> Glalie is boosted by Snow weather.<br> <span class=""counters-short-description""> </span> ","Glalie","3","https://db.pokemongohub.net/images/pokemon//normal-animated/362.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/362.gif","256.50 kg","ICE"," ","1.50 m","1945","162","162","160","6.00%","20.00%","unknown","3 KM","Glalie has the ability to freely control ice. For example, it can instantly freeze its prey solid. After immobilizing its prey in ice, this Pokemon enjoys eating it in leisurely fashion.","-","No","Snow, </td>"
"362","363"," <p> <strong>Pokemon GO Spheal</strong> is a <span class=""type ice"">ice</span> <span class=""type water"">water</span> type with <strong>876 MAX CP</strong>.<br> Spheal best moveset is <strong>Water Gun and Aurora Beam</strong>.<br> Spheal is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Spheal is boosted by Snow and Rain weather.<br> It takes  25  candy to evolve!<br> ","Spheal","3","https://db.pokemongohub.net/images/pokemon//normal-animated/363.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/363.gif","39.50 kg","ICE","WATER","0.79 m","876","95","90","140","10.00%","50.00%","unknown","3 KM","Spheal always travels by rolling around on its ball-like body. When the season for ice floes arrives, this Pokemon can be seen rolling about on ice and crossing the sea.","25","No","Snow, Rain"
"363","364"," <p> <strong>Pokemon GO Sealeo</strong> is a <span class=""type ice"">ice</span> <span class=""type water"">water</span> type with <strong>1607 MAX CP</strong>.<br> Sealeo best moveset is <strong>Water Gun and Aurora Beam</strong>.<br> Sealeo is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Sealeo is boosted by Snow and Rain weather.<br> It takes  100  candy to evolve!<br> ","Sealeo","3","https://db.pokemongohub.net/images/pokemon//normal-animated/364.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/364.gif","87.60 kg","ICE","WATER","1.09 m","1607","137","132","180","7.00%","25.00%","unknown","3 KM","Sealeo often balances and rolls things on the tip of its nose. While the Pokemon is rolling something, it checks the object's aroma and texture to determine whether it likes the object or not.","100","No","Snow, Rain"
"364","365"," <p> <strong>Pokemon GO Walrein</strong> is a <span class=""type ice"">ice</span> <span class=""type water"">water</span> type with <strong>2606 MAX CP</strong>.<br> Walrein best moveset is <strong>Waterfall and Blizzard</strong>.<br> Walrein is vulnerable to <a href=""/type/fighting"">Fighting</a>, <a href=""/type/rock"">Rock</a>, <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Walrein is boosted by Snow and Rain weather.<br> <span class=""counters-short-description""> ","Walrein","3","https://db.pokemongohub.net/images/pokemon//normal-animated/365.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/365.gif","150.60 kg","ICE","WATER","1.40 m","2606","182","176","220","5.00%","12.50%","unknown","3 KM","Walrein swims all over in frigid seawater while crushing icebergs with its grand, imposing tusks. Its thick layer of blubber makes enemy attacks bounce off harmlessly.","-","No","Snow, Rain"
"365","366"," <p> <strong>Pokemon GO Clamperl</strong> is a <span class=""type water"">water</span> type with <strong>1091 MAX CP</strong>.<br> Clamperl best moveset is <strong>Water Gun and Water Pulse</strong>.<br> Clamperl is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Clamperl is boosted by Rain weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> ","Clamperl","3","https://db.pokemongohub.net/images/pokemon//normal-animated/366.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/366.gif","52.50 kg","WATER"," ","0.41 m","1091","133","149","70","10.00%","50.00%","unknown","3 KM","Clamperl grows while being protected by its rock-hard shell. When its body becomes too large to fit inside the shell, it is sure evidence that this Pokemon is getting close to evolution.","50","No","Rain, </td>"
"366","367"," <p> <strong>Pokemon GO Huntail</strong> is a <span class=""type water"">water</span> type with <strong>2140 MAX CP</strong>.<br> Huntail best moveset is <strong>Water Gun and Aqua Tail</strong>.<br> Huntail is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Huntail is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Huntail","3","https://db.pokemongohub.net/images/pokemon//normal-animated/367.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/367.gif","27.00 kg","WATER"," ","1.70 m","2140","197","194","110","6.00%","20.00%","unknown","3 KM","Huntail's tail is shaped like a fish. It uses the tail to attract prey, then swallows the prey whole with its large, gaping mouth. This Pokemon swims by wiggling its slender body like a snake.","-","No","Rain, </td>"
"367","368"," <p> <strong>Pokemon GO Gorebyss</strong> is a <span class=""type water"">water</span> type with <strong>2281 MAX CP</strong>.<br> Gorebyss best moveset is <strong>Water Gun and Water Pulse</strong>.<br> Gorebyss is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Gorebyss is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Gorebyss","3","https://db.pokemongohub.net/images/pokemon//normal-animated/368.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/368.gif","22.60 kg","WATER"," ","1.80 m","2281","211","194","110","6.00%","20.00%","unknown","3 KM","Although Gorebyss is the very picture of elegance and beauty while swimming, it is also cruel. When it spots prey, this Pokemon inserts its thin mouth into the prey's body and drains the prey of its body fluids.","-","No","Rain, </td>"
"368","369"," <p> <strong>Pokemon GO Relicanth</strong> is a <span class=""type water"">water</span> <span class=""type rock"">rock</span> type with <strong>2557 MAX CP</strong>.<br> Relicanth best moveset is <strong>Water Gun and Hydro Pump</strong>.<br> Relicanth is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/ground"">Ground</a> type moves.<br> Relicanth is boosted by Rain and PartlyCloudy weather.<br> <span class=""counters-short-description""> ","Relicanth","3","https://db.pokemongohub.net/images/pokemon//normal-animated/369.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/369.gif","23.40 kg","WATER","ROCK","0.99 m","2557","162","234","200","1.00%","90.00%","unknown","5 KM","Relicanth is a rare species that was discovered in deep-sea explorations. This Pokemon's body withstands the enormous water pressure of the ocean depths. Its body is covered in tough scales that are like craggy rocks.","-","No","Rain, PartlyCloudy"
"369","370"," <p> <strong>Pokemon GO Luvdisc</strong> is a <span class=""type water"">water</span> type with <strong>735 MAX CP</strong>.<br> Luvdisc best moveset is <strong>Water Gun and Water Pulse</strong>.<br> Luvdisc is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Luvdisc is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Luvdisc","3","https://db.pokemongohub.net/images/pokemon//normal-animated/370.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/370.gif","8.70 kg","WATER"," ","0.61 m","735","81","134","86","10.00%","30.00%","unknown","3 KM","Luvdisc's heart-shaped body is a symbol of love and romance. It is said that any couple meeting this Pokemon is promised a loving relationship that never ends.","-","No","Rain, </td>"
"370","371"," <p> <strong>Pokemon GO Bagon</strong> is a <span class=""type dragon"">dragon</span> type with <strong>1053 MAX CP</strong>.<br> Bagon best moveset is <strong>Bite and Flamethrower</strong>.<br> Bagon is vulnerable to <a href=""/type/ice"">Ice</a>, <a href=""/type/dragon"">Dragon</a>, <a href=""/type/fairy"">Fairy</a> type moves.<br> Bagon is boosted by Wind weather.<br> It takes  25  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Bagon","3","https://db.pokemongohub.net/images/pokemon//normal-animated/371.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/371.gif","42.10 kg","DRAGON"," ","0.61 m","1053","134","107","90","9.00%","40.00%","unknown","5 KM","Bagon harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly, this Pokemon slams its hard head against huge rocks and shatters them into pebbles.","25","No","Wind, </td>"
"371","372"," <p> <strong>Pokemon GO Shelgon</strong> is a <span class=""type dragon"">dragon</span> type with <strong>1958 MAX CP</strong>.<br> Shelgon best moveset is <strong>Dragon Breath and Dragon Pulse</strong>.<br> Shelgon is vulnerable to <a href=""/type/ice"">Ice</a>, <a href=""/type/dragon"">Dragon</a>, <a href=""/type/fairy"">Fairy</a> type moves.<br> Shelgon is boosted by Wind weather.<br> It takes  100  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Shelgon","3","https://db.pokemongohub.net/images/pokemon//normal-animated/372.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/372.gif","110.50 kg","DRAGON"," ","1.09 m","1958","172","179","130","6.00%","10.00%","unknown","5 KM","Covering Shelgon's body are outgrowths much like bones. The shell is very hard and bounces off enemy attacks. When awaiting evolution, this Pokemon hides away in a cavern.","100","No","Wind, </td>"
"372","373"," <p> <strong>Pokemon GO Salamence</strong> is a <span class=""type dragon"">dragon</span> <span class=""type flying"">flying</span> type with <strong>3532 MAX CP</strong>.<br> Salamence best moveset is <strong>Dragon Tail and Draco Meteor</strong>.<br> Salamence is vulnerable to <a href=""/type/ice"">Ice</a>, <a href=""/type/dragon"">Dragon</a>, <a href=""/type/fairy"">Fairy</a>, <a href=""/type/rock"">Rock</a> type moves.<br> Salamence is boosted by Wind weather.<br> <span class=""counters-short-description""> ","Salamence","3","https://db.pokemongohub.net/images/pokemon//normal-animated/373.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/373.gif","102.60 kg","DRAGON","FLYING","1.50 m","3532","277","168","190","5.00%","5.00%","unknown","5 KM","By evolving into Salamence, this Pokemon finally realizes its long-held dream of growing wings. To express its joy, it flies and wheels all over the sky while spouting flames from its mouth.","-","No","Wind, </td>"
"373","374"," <p> <strong>Pokemon GO Beldum</strong> is a <span class=""type steel"">steel</span> <span class=""type psychic"">psychic</span> type with <strong>843 MAX CP</strong>.<br> Beldum best moveset is <strong>Take Down and Struggle</strong>.<br> Beldum is vulnerable to <a href=""/type/ground"">Ground</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Beldum is boosted by Snow and Wind weather.<br> It takes  25  candy to evolve!<br> ","Beldum","3","https://db.pokemongohub.net/images/pokemon//normal-animated/374.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/374.gif","95.20 kg","STEEL","PSYCHIC","0.61 m","843","96","141","80","9.00%","40.00%","unknown","5 KM","Beldum keeps itself floating by generating a magnetic force that repels earth's natural magnetism. When it sleeps, this Pokemon anchors itself to a cliff using the hooks on its rear.","25","No","Snow, Wind"
"374","375"," <p> <strong>Pokemon GO Metang</strong> is a <span class=""type steel"">steel</span> <span class=""type psychic"">psychic</span> type with <strong>1570 MAX CP</strong>.<br> Metang best moveset is <strong>Metal Claw and Psyshock</strong>.<br> Metang is vulnerable to <a href=""/type/ground"">Ground</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Metang is boosted by Snow and Wind weather.<br> It takes  100  candy to evolve!<br> ","Metang","3","https://db.pokemongohub.net/images/pokemon//normal-animated/375.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/375.gif","202.50 kg","STEEL","PSYCHIC","1.19 m","1570","138","185","120","6.00%","10.00%","unknown","5 KM","When two Beldum fuse together, Metang is formed. The brains of the Beldum are joined by a magnetic nervous system. This Pokemon turns its arms to the rear for traveling at high speed.","100","No","Snow, Wind"
"375","376"," <p> <strong>Pokemon GO Metagross</strong> is a <span class=""type steel"">steel</span> <span class=""type psychic"">psychic</span> type with <strong>3637 MAX CP</strong>.<br> Metagross best moveset is <strong>Bullet Punch and Psychic</strong>.<br> Metagross is vulnerable to <a href=""/type/ground"">Ground</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Metagross is boosted by Snow and Wind weather.<br> <span class=""counters-short-description""> ","Metagross","3","https://db.pokemongohub.net/images/pokemon//normal-animated/376.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/376.gif","550.00 kg","STEEL","PSYCHIC","1.60 m","3637","257","247","160","5.00%","5.00%","unknown","5 KM","Metagross is the result of two Metang achieving fusion. When hunting, this Pokemon pins the prey to the ground under its massive body. It then eats the helpless victim using the large mouth on its stomach.","-","No","Snow, Wind"
"376","377"," <p> <strong>Pokemon GO Regirock</strong> is a <span class=""type rock"">rock</span> type with <strong>3087 MAX CP</strong>.<br> Regirock best moveset is <strong>Rock Throw and Stone Edge</strong>.<br> Regirock is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a> type moves.<br> Regirock is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> ","Regirock","3","https://db.pokemongohub.net/images/pokemon//normal-animated/377.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/377.gif","230.00 kg","ROCK"," ","1.70 m","3087","179","356","160","1.00%","2.00%","unknown","20 KM","Regirock's body is composed entirely of rocks. Recently, a study made the startling discovery that the rocks were all unearthed from different locations.","-","Yes","PartlyCloudy, </td>"
